"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT08","WT10"
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-19","16.55","0.00",,"69","56",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-20","9.84","0.00",,"73","54",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-21","16.11","0.00",,"76","58",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-22","21.25","0.32",,"82","66","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-23","17.22","0.00",,"67","56","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-24","12.08","0.00",,"72","57",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-25","13.20","0.00",,"71","60",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-26","9.40","0.00",,"76","61",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-27","8.28","0.00",,"79","55",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-28","8.05","0.00",,"78","61","    1","    1",,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-29","13.87","0.00",,"82","64","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-30","23.26","1.64",,"83","61","    1","    1","    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-31","13.87","0.00",,"70","59",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-01","8.50","0.00",,"73","62",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-02","7.16","0.16",,"74","63",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-03","7.83","0.00",,"79","60",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-04","11.41","0.06",,"77","62",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-05","17.45","0.00",,"82","70",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-06","13.42","0.00",,"85","69",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-07","24.38","0.00",,"73","63",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-08","23.26","0.00",,"68","58",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-09","9.17","0.00",,"71","47",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-10","12.97","0.00",,"78","56",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-11","8.72","0.07",,"76","66",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-12","11.41","0.01",,"83","67","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-13","17.22","2.24",,"85","66","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-14","10.07","0.32",,"77","66","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-15","12.97","0.00",,"81","70",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-16","11.18","0.00",,"85","72",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-17","11.63","0.28",,"85","70","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-18","17.45","0.01",,"76","63",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-19","13.42","0.00",,"70","58",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-20","14.76","0.00",,"79","60",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-21","11.41","0.00",,"84","70",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-22","12.75","0.00",,"80","69",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-23","12.97","0.00",,"83","69",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-24","11.18","0.28",,"85","71","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-25","9.62","0.02",,"85","70",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-26","14.76","0.00",,"79","69",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-27","12.75","0.00",,"77","64",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-28","8.50","0.00",,"81","67",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-29","8.05","0.00",,"83","67",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-04-30","6.93","0.00",,"85","66",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-01","7.16","0.28",,"83","67","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-02","10.51","0.00",,"87","74",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-03","9.17","0.00",,"88","74",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-04","7.38","0.00",,"88","73",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-05","12.30","1.13",,"88","71","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-06","8.05","2.23",,"86","68","    1","    1","    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-07","5.14","0.00",,"87","72",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-08","10.29","0.00",,"86","72",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-09","10.51","0.00",,"89","77",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-10","8.95","0.00",,"85","73",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-11","6.04","0.00",,"88","72",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-12","10.51","0.47",,"91","72","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-13","9.62","0.04",,"86","73",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-14","8.72","0.00",,"86","73",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-15","10.74","0.00",,"88","78",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-16","9.40","0.01",,"90","74",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-17","9.84","0.00",,"91","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-18","8.72","0.00",,"90","78",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-19","8.95","0.00",,"89","76",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-20","12.75","0.00",,"91","76",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-21","11.63","0.55",,"90","72","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-22","9.62","0.00",,"87","75",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-23","8.95","0.06",,"85","75","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-24","11.63","0.28",,"89","75","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-25","12.08","1.53",,"87","70","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-26","6.93","0.00",,"84","72",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-27","14.99","0.00",,"87","75",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-28","9.62","0.00",,"85","73",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-29","6.93","0.00",,"87","73",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-30","11.18","0.00",,"89","76",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-05-31","10.07","0.20",,"89","77",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-01","5.82","0.00",,"89","77",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-02","7.38","0.00",,"91","77",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-03","8.72","0.00",,"89","77",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-04","8.50","0.00",,"88","77",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-05","6.49","0.00",,"89","77",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-06","7.16","0.00",,"91","76",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-07","8.50","0.00",,"92","78",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-08","7.61","0.00",,"91","78",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-09","8.72","0.00",,"94","82",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-10","10.51","5.36",,"85","73","    1","    1","    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-11","6.93","0.08",,"90","77",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-12","9.17","0.00",,"92","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-13","7.16","1.45",,"93","78","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-14","6.71","0.00",,"93","79",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-15","6.26","0.00",,"93","82",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-16","8.28","0.00",,"93","84",,,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-17","5.37","0.00",,"95","81",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-18","9.62","0.00",,"94","84",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-19","8.50","0.00",,"96","83",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-20","8.50","0.00",,"95","83",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-21","6.49","0.00",,"94","82",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-22","8.50","0.00",,"95","84",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-23","11.41","0.00",,"95","85",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-24","10.29","0.00",,"95","86",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-25","12.53","0.00",,"95","83",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-26","12.53","0.12",,"87","77","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-27","12.75","0.00",,"90","78",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-28","11.18","0.00",,"92","79",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-29","9.17","0.22",,"91","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-06-30","6.93","0.19",,"88","79","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-01","4.25","0.91",,"88","76","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-02","4.92","0.01",,"91","78",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-03","5.37","0.00",,"91","80",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-04","4.03","0.09",,"90","80",,,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-05","5.59","0.73",,"86","74","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-06","4.70","0.21",,"90","76",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-07","6.04","0.00",,"93","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-08","7.38","0.00",,"93","83",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-09","8.50","0.00",,"92","83",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-10","10.51","0.10",,"91","81","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-11","6.93","0.00",,"94","80",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-12","6.71","0.00",,"91","80",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-13","6.71","0.00",,"89","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-14","7.16","0.00",,"86","79",,,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-15","7.16","0.00",,"88","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-16","7.61","0.00",,"93","75",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-17","6.26","0.00",,"93","73",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-18","7.61","0.00",,"91","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-19","8.50","0.00",,"95","81",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-20","10.51","0.00",,"93","81",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-21","8.95","0.00",,"90","79",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-22","8.05","0.00",,"90","75",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-23","7.38","0.00",,"90","77",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-24","7.38","0.00",,"90","81",,,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-25","6.26","0.05",,"86","76","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-07-26","5.59","0.00",,"90","79",,,"    1",,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-01",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-02",,"0.27",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-03",,"0.02",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-10",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-15",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-16",,"0.42",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-17",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-18",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-19",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-20",,"0.39",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-21",,"0.05",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-22",,"0.01",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-23",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-26",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-01-30",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-01",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-02",,"0.24",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-05",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-06",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-09",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-12",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-13",,"0.06",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-14",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-15",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-16",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-17",,"0.01",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-18",,"0.19",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-19",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-21",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-22",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-23",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-25",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-26",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-02-28",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-07",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-08",,"0.31",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-09",,"0.77",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-10",,"0.22",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-11",,"0.10",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-12",,"0.64",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-13",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-14",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-15",,"0.57",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-16",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-17",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-18",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-21",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-22",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-23",,"0.33",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-24",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-30",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-03-31",,"1.60",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-03",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-04",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-05",,"0.20",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-06",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-07",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-08",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-09",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-10",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-12",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-13",,"0.01",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-14",,"3.02",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-15",,"0.01",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-17",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-18",,"0.12",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-20",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-22",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-25",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-26",,"0.25",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-27",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-28",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-29",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-04-30",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-01",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-02",,"0.32",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-04",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-05",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-06",,"1.59",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-07",,"0.85",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-08",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-09",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-10",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-11",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-12",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-13",,"0.60",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-14",,"0.15",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-15",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-18",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-24",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-26",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-28",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-05-30",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-01",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-03",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-05",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-06",,"0.87",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-07",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-08",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-09",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-10",,"0.31",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-11",,"1.11",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-12",,"0.01",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-17",,,,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-18",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-19",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-20",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-21",,"0.00",,,,,,,,,
"US1LAJF0005","RIVER RIDGE 0.7 N, LA US","2022-06-22",,"0.00",,,,,,,,,
